,abv,ibu,diff_g,boil_time,efficiency,ferm_total_weight,ferm_type_base_malt,ferm_type_crystal_malt,ferm_type_roasted_malt,ferm_type_other,ferm_type_extract,ferm_type_sugar,ferm_type_raw,ferm_type_acidulated_malt,ferm_type_fruit,ferm_type_gluten_free_malt,hops_type_pellet,hops_type_leaf_whole,hops_type_plug,other_type_spice,other_type_water_agt,other_type_other,other_type_fining,other_type_flavor,other_type_herb,yeast_attenuation,method_all_grain,method_biab,method_extract,method_partial_mash,yeast_form_dry,yeast_form_liquid,yeast_flocculation_high,yeast_flocculation_low,yeast_flocculation_medium
31689,4.37,23.08,0.03200000000000003,60,75.0,9.5,5.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,1,0,0,0,72.5,1,0,0,0,0,1,0,0,1
31722,6.14,38.93,0.04700000000000015,60,70.0,6.5,4.1875,0.1875,0.0,0.0,0.0,0.0,2.0,0.125,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,1,0,0
31760,5.9,72.73,0.04500000000000015,60,75.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421875,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
31796,7.0,102.61,0.052999999999999936,60,70.0,5.291087999999999,4.4092400000000005,0.881848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08377556,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
31879,6.34,45.95,0.04800000000000004,20,75.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5625,0.0,0.0,0,0,0,0,0,0,73.0,1,0,0,0,0,1,1,0,0
32275,5.54,46.82,0.04200000000000004,60,70.0,9.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,81.0,0,0,0,1,1,0,0,0,1
32282,6.07,44.25,0.04600000000000004,60,65.0,23.14851,22.0462,0.0,0.0,0.0,0.0,1.10231,0.0,0.0,0.0,0.0,0.3086468,0.0,0.0,0,0,0,1,0,0,81.0,0,1,0,0,1,0,0,0,1
32360,13.86,0.0,0.1060000000000001,0,90.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
32379,6.24,43.34,0.04800000000000004,60,75.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.015625,0.0,0,0,0,0,0,0,78.5,1,0,0,0,0,1,0,0,1
32458,8.23,121.89,0.06300000000000017,60,75.0,15.5,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
32549,5.32,24.24,0.04100000000000015,60,35.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,83.0,0,0,1,0,1,0,1,0,0
32604,4.2,56.27,0.03200000000000003,60,35.0,43.651476,39.242236,0.0,0.0,0.0,0.0,0.0,4.4092400000000005,0.0,0.0,0.0,1.0141252,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
32854,8.88,46.91,0.06800000000000006,60,70.0,16.5,11.0,0.0,4.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,77.5,0,1,0,0,0,1,0,0,1
32939,4.75,39.8,0.03600000000000003,60,70.0,7.05,0.375,1.375,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.515625,0.0,0.0,0,0,1,0,0,0,76.5,0,0,0,1,0,1,0,0,1
32989,4.56,22.01,0.03499999999999992,60,78.0,9.01,7.88,0.4375,0.125,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.08125,0.0,0.0,0,1,0,1,0,0,75.0,1,0,0,0,0,1,0,0,1
33029,8.21,8.7,0.06300000000000017,30,70.0,12.38,10.0,0.0,0.0,0.0,0.0,1.75,0.0,0.625,0.0,0.0,0.3125,0.0,0.0,0,0,0,0,0,0,74.0,1,0,0,0,0,1,1,0,0
33072,4.55,23.8,0.03499999999999992,90,48.0,13.38,9.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0625,0.0,0.0,0,0,0,0,1,0,81.0,0,1,0,0,1,0,0,0,1
33276,7.78,102.79,0.05899999999999994,60,75.5,24.0,20.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0,0,1,0,0,0,81.0,1,0,0,0,1,0,0,0,1
33407,4.36,41.23,8.1839,60,75.0,8.818480000000003,8.377555999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.440924,0.0,0.0,0.220462,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,1,0,1,0,0
33600,5.63,36.34,0.04299999999999993,60,70.0,13.9331984,12.037225199999998,1.3668643999999999,0.5291087999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14991416000000002,0.0,0.0,0,0,0,1,0,0,81.0,0,1,0,0,1,0,0,0,1
33637,6.29,68.32,0.048000000000000265,60,35.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,0,0,0,0,81.0,0,0,1,0,1,0,0,0,1
33703,7.57,29.73,0.05800000000000005,60,60.0,17.0,11.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,1,1,1,0,0,71.0,0,1,0,0,0,1,0,0,1
